,year,category,movie,nominee,is_winner
341,1936,ASSISTANT DIRECTOR,Les Miserables| (1936),Eric Stacey,False
342,1936,ASSISTANT DIRECTOR,The Lives of a Bengal Lancer| (1936),"Clem Beauchamp, Paul Wing",True
343,1936,ASSISTANT DIRECTOR,A Midsummer Night's Dream| (1936),Sherry Shourds,False
344,1936,CINEMATOGRAPHY,Barbary Coast| (1936),Ray June,False
345,1936,CINEMATOGRAPHY,The Crusades| (1936),Victor Milner,False
346,1936,CINEMATOGRAPHY,Les Miserables| (1936),Gregg Toland,False
347,1936,CINEMATOGRAPHY,A Midsummer Night's Dream| (1936),Hal Mohr,True
348,1936,DANCE DIRECTION,Gold Diggers of 1935| (1936),Busby Berkeley,False
349,1936,DANCE DIRECTION,Go into Your Dance;| (1936),Bobby Connolly,False
350,1936,DANCE DIRECTION,Broadway Melody of 1936;| (1936),Dave Gould,True
351,1936,DANCE DIRECTION,King of Burlesque| (1936),Sammy Lee,False
352,1936,DANCE DIRECTION,Top Hat| (1936),Hermes Pan,False
353,1936,DANCE DIRECTION,Big Broadcast of 1936;| (1936),LeRoy Prinz,False
354,1936,DANCE DIRECTION,She| (1936),Benjamin Zemach,False
355,1936,DIRECTING,Captain Blood| (1936),Michael Curtiz,False
356,1936,DIRECTING,The Informer| (1936),John Ford,True
357,1936,DIRECTING,The Lives of a Bengal Lancer| (1936),Henry Hathaway,False
358,1936,DIRECTING,Mutiny on the Bounty| (1936),Frank Lloyd,False
359,1936,FILM EDITING,David Copperfield| (1936),Robert J. Kern,False
360,1936,FILM EDITING,The Informer| (1936),George Hively,False
361,1936,FILM EDITING,Les Miserables| (1936),Barbara McLean,False
362,1936,FILM EDITING,The Lives of a Bengal Lancer| (1936),Ellsworth Hoagland,False
363,1936,FILM EDITING,A Midsummer Night's Dream| (1936),Ralph Dawson,True
364,1936,FILM EDITING,Mutiny on the Bounty| (1936),Margaret Booth,False
365,1936,MUSIC (Scoring),Captain Blood| (1936),"Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",False
366,1936,MUSIC (Scoring),The Informer| (1936),"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)",True
367,1936,MUSIC (Scoring),Mutiny on the Bounty| (1936),"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",False
368,1936,MUSIC (Scoring),Peter Ibbetson| (1936),"Paramount Studio Music Department, Irvin Talbot, head of department  (Score by Ernst Toch)",False
369,1936,MUSIC (Song),Top Hat| (1936),Music and Lyrics by Irving Berlin,False
370,1936,MUSIC (Song),Roberta| (1936),Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh,False
371,1936,MUSIC (Song),Gold Diggers of 1935| (1936),Music by Harry Warren; Lyrics by Al Dubin,True
372,1936,OUTSTANDING PRODUCTION,Alice Adams| (1936),RKO Radio,False
373,1936,OUTSTANDING PRODUCTION,Broadway Melody of 1936| (1936),Metro-Goldwyn-Mayer,False
374,1936,OUTSTANDING PRODUCTION,Captain Blood| (1936),Cosmopolitan,False
375,1936,OUTSTANDING PRODUCTION,David Copperfield| (1936),Metro-Goldwyn-Mayer,False
376,1936,OUTSTANDING PRODUCTION,The Informer| (1936),RKO Radio,False
377,1936,OUTSTANDING PRODUCTION,Les Miserables| (1936),20th Century,False
378,1936,OUTSTANDING PRODUCTION,The Lives of a Bengal Lancer| (1936),Paramount,False
379,1936,OUTSTANDING PRODUCTION,A Midsummer Night's Dream| (1936),Warner Bros.,False
380,1936,OUTSTANDING PRODUCTION,Mutiny on the Bounty| (1936),Metro-Goldwyn-Mayer,True
381,1936,OUTSTANDING PRODUCTION,Naughty Marietta| (1936),Metro-Goldwyn-Mayer,False
382,1936,OUTSTANDING PRODUCTION,Ruggles of Red Gap| (1936),Paramount,False
383,1936,OUTSTANDING PRODUCTION,Top Hat| (1936),RKO Radio,False
384,1936,SHORT SUBJECT (Cartoon),The Calico Dragon| (1936),Harman-Ising,False
385,1936,SHORT SUBJECT (Cartoon),Three Orphan Kittens| (1936),"Walt Disney, Producer",True
386,1936,SHORT SUBJECT (Cartoon),Who Killed Cock Robin?| (1936),"Walt Disney, Producer",False
387,1936,SHORT SUBJECT (Comedy),How to Sleep| (1936),"Jack Chertok, Producer",True
388,1936,SHORT SUBJECT (Comedy),"Oh, My Nerves| (1936)","Jules White, Producer",False
389,1936,SHORT SUBJECT (Comedy),Tit for Tat| (1936),"Hal Roach, Producer",False
390,1936,SHORT SUBJECT (Novelty),Audioscopiks| (1936),"Pete Smith, Producer",False
391,1936,SHORT SUBJECT (Novelty),Camera Thrills| (1936),Universal,False
392,1936,SHORT SUBJECT (Novelty),Wings over Mt. Everest| (1936),Gaumont British and Skibo Productions,True
393,1936,SOUND RECORDING,Bride of Frankenstein| (1936),"Universal Studio Sound Department, Gilbert Kurland, Sound Director",False
394,1936,SOUND RECORDING,Captain Blood| (1936),"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",False
395,1936,SOUND RECORDING,The Dark Angel| (1936),"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",False
396,1936,SOUND RECORDING,I Dream Too Much| (1936),"RKO Radio Studio Sound Department, Carl Dreher, Sound Director",False
397,1936,SOUND RECORDING,The Lives of a Bengal Lancer| (1936),"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",False
398,1936,SOUND RECORDING,Love Me Forever| (1936),"Columbia Studio Sound Department, John Livadary, Sound Director",False
399,1936,SOUND RECORDING,Naughty Marietta| (1936),"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",True
400,1936,SOUND RECORDING,"$1,000 a Minute| (1936)",Republic Studio Sound Department,False
401,1936,SOUND RECORDING,Thanks a Million| (1936),"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",False
402,1936,WRITING (Original Story),Broadway Melody of 1936| (1936),Moss Hart,False
403,1936,WRITING (Original Story),G-Men| (1936),Gregory Rogers,False
404,1936,WRITING (Original Story),The Gay Deception| (1936),"Don Hartman, Stephen Avery",False
405,1936,WRITING (Original Story),The Scoundrel| (1936),"Ben Hecht, Charles MacArthur",True
406,1936,WRITING (Screenplay),Captain Blood| (1936),Casey Robinson,False
407,1936,WRITING (Screenplay),The Informer| (1936),Dudley Nichols,True
408,1936,WRITING (Screenplay),The Lives of a Bengal Lancer| (1936),"Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah;  Adaptation by Grover Jones, William Slavens McNutt",False
409,1936,WRITING (Screenplay),Mutiny on the Bounty| (1936),"Talbot Jennings, Jules Furthman, Carey Wilson",False
410,1937,ACTOR,Mr. Deeds Goes to Town| (1937),Gary Cooper,False
411,1937,ACTOR,Dodsworth| (1937),Walter Huston,False
412,1937,ACTOR,The Story of Louis Pasteur| (1937),Paul Muni,True
413,1937,ACTOR,My Man Godfrey| (1937),William Powell,False
414,1937,ACTOR,San Francisco| (1937),Spencer Tracy,False
415,1937,ACTOR IN A SUPPORTING ROLE,My Man Godfrey| (1937),Mischa Auer,False
416,1937,ACTOR IN A SUPPORTING ROLE,Come and Get It| (1937),Walter Brennan,True
417,1937,ACTOR IN A SUPPORTING ROLE,Pigskin Parade| (1937),Stuart Erwin,False
418,1937,ACTOR IN A SUPPORTING ROLE,Romeo and Juliet| (1937),Basil Rathbone,False
419,1937,ACTOR IN A SUPPORTING ROLE,The General Died at Dawn| (1937),Akim Tamiroff,False
420,1937,ACTRESS,Theodora Goes Wild| (1937),Irene Dunne,False
421,1937,ACTRESS,Valiant Is the Word for Carrie| (1937),Gladys George,False
422,1937,ACTRESS,My Man Godfrey| (1937),Carole Lombard,False
423,1937,ACTRESS,The Great Ziegfeld| (1937),Luise Rainer,True
424,1937,ACTRESS,Romeo and Juliet| (1937),Norma Shearer,False
425,1937,ACTRESS IN A SUPPORTING ROLE,The Gorgeous Hussy| (1937),Beulah Bondi,False
426,1937,ACTRESS IN A SUPPORTING ROLE,My Man Godfrey| (1937),Alice Brady,False
427,1937,ACTRESS IN A SUPPORTING ROLE,These Three| (1937),Bonita Granville,False
428,1937,ACTRESS IN A SUPPORTING ROLE,Dodsworth| (1937),Maria Ouspenskaya,False
429,1937,ACTRESS IN A SUPPORTING ROLE,Anthony Adverse| (1937),Gale Sondergaard,True
430,1937,ART DIRECTION,Anthony Adverse| (1937),Anton Grot,False
431,1937,ART DIRECTION,Dodsworth| (1937),Richard Day,True
432,1937,ART DIRECTION,The Great Ziegfeld| (1937),"Cedric Gibbons, Eddie Imazu, Edwin B. Willis",False
433,1937,ART DIRECTION,Lloyds of London| (1937),William S. Darling,False
434,1937,ART DIRECTION,The Magnificent Brute| (1937),"Albert S. D'Agostino, Jack Otterson",False
435,1937,ART DIRECTION,Romeo and Juliet| (1937),"Cedric Gibbons, Fredric Hope, Edwin B. Willis",False
436,1937,ART DIRECTION,Winterset| (1937),Perry Ferguson,False
437,1937,ASSISTANT DIRECTOR,Anthony Adverse| (1937),William Cannon,False
438,1937,ASSISTANT DIRECTOR,The Charge of the Light Brigade| (1937),Jack Sullivan,True
439,1937,ASSISTANT DIRECTOR,The Garden of Allah| (1937),Eric G. Stacey,False
440,1937,ASSISTANT DIRECTOR,The Last of the Mohicans| (1937),Clem Beauchamp,False
441,1937,ASSISTANT DIRECTOR,San Francisco| (1937),Joseph Newman,False
442,1937,CINEMATOGRAPHY,Anthony Adverse| (1937),Gaetano Gaudio,True
443,1937,CINEMATOGRAPHY,The General Died at Dawn| (1937),Victor Milner,False
444,1937,CINEMATOGRAPHY,The Gorgeous Hussy| (1937),George Folsey,False
445,1937,DANCE DIRECTION,Gold Diggers of 1937| (1937),Busby Berkeley,False
446,1937,DANCE DIRECTION,Cain and Mabel| (1937),Bobby Connolly,False
447,1937,DANCE DIRECTION,The Great Ziegfeld| (1937),Seymour Felix,True
448,1937,DANCE DIRECTION,Born to Dance| (1937),Dave Gould,False
449,1937,DANCE DIRECTION,One in a Million| (1937),Jack Haskell,False
450,1937,DANCE DIRECTION,Dancing Pirate| (1937),Russell Lewis,False
451,1937,DANCE DIRECTION,Swing Time| (1937),Hermes Pan,False
452,1937,DIRECTING,Dodsworth| (1937),William Wyler,False
453,1937,DIRECTING,The Great Ziegfeld| (1937),Robert Z. Leonard,False
454,1937,DIRECTING,Mr. Deeds Goes to Town| (1937),Frank Capra,True
455,1937,DIRECTING,My Man Godfrey| (1937),Gregory La Cava,False
456,1937,DIRECTING,San Francisco| (1937),W. S. Van Dyke,False
457,1937,FILM EDITING,Anthony Adverse| (1937),Ralph Dawson,True
458,1937,FILM EDITING,Come and Get It| (1937),Edward Curtiss,False
459,1937,FILM EDITING,The Great Ziegfeld| (1937),William S. Gray,False
460,1937,FILM EDITING,Lloyds of London| (1937),Barbara McLean,False
461,1937,FILM EDITING,A Tale of Two Cities| (1937),Conrad A. Nervig,False
462,1937,FILM EDITING,Theodora Goes Wild| (1937),Otto Meyer,False
463,1937,MUSIC (Scoring),Anthony Adverse| (1937),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",True
464,1937,MUSIC (Scoring),The Charge of the Light Brigade| (1937),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",False
465,1937,MUSIC (Scoring),The Garden of Allah| (1937),"Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner)",False
466,1937,MUSIC (Scoring),The General Died at Dawn| (1937),"Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen)",False
467,1937,MUSIC (Scoring),Winterset| (1937),"RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret)",False
468,1937,MUSIC (Song),Suzy| (1937),Music by Walter Donaldson; Lyrics by Harold Adamson,False
469,1937,MUSIC (Song),Born to Dance| (1937),Music and Lyrics by Cole Porter,False
470,1937,MUSIC (Song),Trail of the Lonesome Pine| (1937),Music by Louis Alter; Lyrics by Sidney Mitchell,False
471,1937,MUSIC (Song),Pennies from Heaven| (1937),Music by Arthur Johnston; Lyrics by Johnny Burke,False
472,1937,MUSIC (Song),Swing Time| (1937),Music by Jerome Kern; Lyrics by Dorothy Fields,True
473,1937,MUSIC (Song),"Sing, Baby, Sing| (1937)",Music by Richard A. Whiting; Lyrics by Walter Bullock,False
474,1937,OUTSTANDING PRODUCTION,Anthony Adverse| (1937),Warner Bros.,False
475,1937,OUTSTANDING PRODUCTION,Dodsworth| (1937),Samuel Goldwyn Productions,False
476,1937,OUTSTANDING PRODUCTION,The Great Ziegfeld| (1937),Metro-Goldwyn-Mayer,True
477,1937,OUTSTANDING PRODUCTION,Libeled Lady| (1937),Metro-Goldwyn-Mayer,False
478,1937,OUTSTANDING PRODUCTION,Mr. Deeds Goes to Town| (1937),Columbia,False
479,1937,OUTSTANDING PRODUCTION,Romeo and Juliet| (1937),Metro-Goldwyn-Mayer,False
480,1937,OUTSTANDING PRODUCTION,San Francisco| (1937),Metro-Goldwyn-Mayer,False
481,1937,OUTSTANDING PRODUCTION,The Story of Louis Pasteur| (1937),Cosmopolitan,False
482,1937,OUTSTANDING PRODUCTION,A Tale of Two Cities| (1937),Metro-Goldwyn-Mayer,False
483,1937,OUTSTANDING PRODUCTION,Three Smart Girls| (1937),Universal,False
484,1937,SHORT SUBJECT (Cartoon),The Country Cousin| (1937),"Walt Disney, Producer",True
485,1937,SHORT SUBJECT (Cartoon),Old Mill Pond| (1937),Harman-Ising,False
486,1937,SHORT SUBJECT (Cartoon),Sinbad the Sailor| (1937),Paramount,False
487,1937,SHORT SUBJECT (Color),Give Me Liberty| (1937),Warner Bros.,True
488,1937,SHORT SUBJECT (Color),La Fiesta de Santa Barbara| (1937),"Lewis Lewyn, Producer",False
489,1937,SHORT SUBJECT (Color),Popular Science J-6-2| (1937),Paramount,False
490,1937,SHORT SUBJECT (One-reel),Bored of Education| (1937),"Hal Roach, Producer",True
491,1937,SHORT SUBJECT (One-reel),Moscow Moods| (1937),Paramount,False
492,1937,SHORT SUBJECT (One-reel),"Wanted, a Master| (1937)","Pete Smith, Producer",False
493,1937,SHORT SUBJECT (Two-reel),Double or Nothing| (1937),Warner Bros.,False
494,1937,SHORT SUBJECT (Two-reel),Dummy Ache| (1937),RKO Radio,False
495,1937,SHORT SUBJECT (Two-reel),The Public Pays| (1937),Metro-Goldwyn-Mayer,True
496,1937,SOUND RECORDING,Banjo on My Knee| (1937),"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",False
497,1937,SOUND RECORDING,The Charge of the Light Brigade| (1937),"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",False
498,1937,SOUND RECORDING,Dodsworth| (1937),"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",False
499,1937,SOUND RECORDING,General Spanky| (1937),"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",False
500,1937,SOUND RECORDING,Mr. Deeds Goes to Town| (1937),"Columbia Studio Sound Department, John Livadary, Sound Director",False
501,1937,SOUND RECORDING,San Francisco| (1937),"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",True
502,1937,SOUND RECORDING,The Texas Rangers| (1937),"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",False
503,1937,SOUND RECORDING,That Girl from Paris| (1937),"RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director",False
504,1937,SOUND RECORDING,Three Smart Girls| (1937),"Universal Studio Sound Department, Homer G. Tasker, Sound Director",False
505,1937,WRITING (Original Story),Fury| (1937),Norman Krasna,False
506,1937,WRITING (Original Story),The Great Ziegfeld| (1937),William Anthony McGuire,False
507,1937,WRITING (Original Story),San Francisco| (1937),Robert Hopkins,False
508,1937,WRITING (Original Story),The Story of Louis Pasteur| (1937),"Pierre Collings, Sheridan Gibney",True
509,1937,WRITING (Original Story),Three Smart Girls| (1937),Adele Comandini,False
510,1937,WRITING (Screenplay),After the Thin Man| (1937),"Frances Goodrich, Albert Hackett",False
511,1937,WRITING (Screenplay),Dodsworth| (1937),Sidney Howard,False
512,1937,WRITING (Screenplay),Mr. Deeds Goes to Town| (1937),Robert Riskin,False
513,1937,WRITING (Screenplay),My Man Godfrey| (1937),"Eric Hatch, Morris Ryskind",False
514,1937,WRITING (Screenplay),The Story of Louis Pasteur| (1937),"Pierre Collings, Sheridan Gibney",True
515,1938,ACTOR,Conquest| (1938),Charles Boyer,False
516,1938,ACTOR,A Star Is Born| (1938),Fredric March,False
517,1938,ACTOR,Night Must Fall| (1938),Robert Montgomery,False
518,1938,ACTOR,The Life of Emile Zola| (1938),Paul Muni,False
519,1938,ACTOR,Captains Courageous| (1938),Spencer Tracy,True
520,1938,ACTOR IN A SUPPORTING ROLE,The Awful Truth| (1938),Ralph Bellamy,False
521,1938,ACTOR IN A SUPPORTING ROLE,The Hurricane| (1938),Thomas Mitchell,False
522,1938,ACTOR IN A SUPPORTING ROLE,The Life of Emile Zola| (1938),Joseph Schildkraut,True
523,1938,ACTOR IN A SUPPORTING ROLE,Lost Horizon| (1938),H. B. Warner,False
524,1938,ACTOR IN A SUPPORTING ROLE,Topper| (1938),Roland Young,False
525,1938,ACTRESS,The Awful Truth| (1938),Irene Dunne,False
526,1938,ACTRESS,Camille| (1938),Greta Garbo,False
527,1938,ACTRESS,A Star Is Born| (1938),Janet Gaynor,False
528,1938,ACTRESS,The Good Earth| (1938),Luise Rainer,True
529,1938,ACTRESS,Stella Dallas| (1938),Barbara Stanwyck,False
530,1938,ACTRESS IN A SUPPORTING ROLE,In Old Chicago| (1938),Alice Brady,True
531,1938,ACTRESS IN A SUPPORTING ROLE,Stage Door| (1938),Andrea Leeds,False
532,1938,ACTRESS IN A SUPPORTING ROLE,Stella Dallas| (1938),Anne Shirley,False
533,1938,ACTRESS IN A SUPPORTING ROLE,Dead End| (1938),Claire Trevor,False
534,1938,ACTRESS IN A SUPPORTING ROLE,Night Must Fall| (1938),Dame May Whitty,False
535,1938,ART DIRECTION,Conquest| (1938),"Cedric Gibbons, William Horning",False
536,1938,ART DIRECTION,A Damsel in Distress| (1938),Carroll Clark,False
537,1938,ART DIRECTION,Dead End| (1938),Richard Day,False
538,1938,ART DIRECTION,Every Day's a Holiday| (1938),Wiard Ihnen,False
539,1938,ART DIRECTION,The Life of Emile Zola| (1938),Anton Grot,False
540,1938,ART DIRECTION,Lost Horizon| (1938),Stephen Goosson,True
541,1938,ART DIRECTION,Manhattan Merry-Go-Round| (1938),John Victor Mackay,False
542,1938,ART DIRECTION,The Prisoner of Zenda| (1938),Lyle Wheeler,False
543,1938,ART DIRECTION,Souls at Sea| (1938),"Hans Dreier, Roland Anderson",False
544,1938,ART DIRECTION,Walter Wanger's Vogues of 1938| (1938),Alexander Toluboff,False
545,1938,ART DIRECTION,Wee Willie Winkie| (1938),"William S. Darling, David Hall",False
546,1938,ART DIRECTION,You're a Sweetheart| (1938),Jack Otterson,False
547,1938,ASSISTANT DIRECTOR,In Old Chicago| (1938),Robert Webb,True
548,1938,ASSISTANT DIRECTOR,The Life of Emile Zola| (1938),Russ Saunders,False
549,1938,ASSISTANT DIRECTOR,Lost Horizon| (1938),"C. C. Coleman, Jr.",False
550,1938,ASSISTANT DIRECTOR,Souls at Sea| (1938),Hal Walker,False
551,1938,ASSISTANT DIRECTOR,A Star Is Born| (1938),Eric Stacey,False
552,1938,CINEMATOGRAPHY,Dead End| (1938),Gregg Toland,False
553,1938,CINEMATOGRAPHY,The Good Earth| (1938),Karl Freund,True
554,1938,CINEMATOGRAPHY,Wings over Honolulu| (1938),Joseph Valentine,False
555,1938,DANCE DIRECTION,Varsity Show| (1938),Busby Berkeley,False
556,1938,DANCE DIRECTION,"Ready, Willing and Able| (1938)",Bobby Connolly,False
557,1938,DANCE DIRECTION,A Day at the Races| (1938),Dave Gould,False
558,1938,DANCE DIRECTION,Ali Baba Goes to Town| (1938),Sammy Lee,False
559,1938,DANCE DIRECTION,Thin Ice| (1938),Harry Losee,False
560,1938,DANCE DIRECTION,A Damsel in Distress| (1938),Hermes Pan,True
561,1938,DANCE DIRECTION,Waikiki Wedding| (1938),LeRoy Prinz,False
562,1938,DIRECTING,The Awful Truth| (1938),Leo McCarey,True
563,1938,DIRECTING,The Good Earth| (1938),Sidney Franklin,False
564,1938,DIRECTING,The Life of Emile Zola| (1938),William Dieterle,False
565,1938,DIRECTING,Stage Door| (1938),Gregory La Cava,False
566,1938,DIRECTING,A Star Is Born| (1938),William Wellman,False
567,1938,FILM EDITING,The Awful Truth| (1938),Al Clark,False
568,1938,FILM EDITING,Captains Courageous| (1938),Elmo Veron,False
569,1938,FILM EDITING,The Good Earth| (1938),Basil Wrangell,False
570,1938,FILM EDITING,Lost Horizon| (1938),"Gene Havlick, Gene Milford",True
571,1938,FILM EDITING,One Hundred Men and a Girl| (1938),Bernard W. Burton,False
572,1938,MUSIC (Scoring),The Hurricane| (1938),"Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)",False
573,1938,MUSIC (Scoring),In Old Chicago| (1938),"20th Century-Fox Studio Music Department, Louis Silvers, head of department  (no composer credit)",False
574,1938,MUSIC (Scoring),The Life of Emile Zola| (1938),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",False
